Date,Project_ID,Project_Name,Planned_Spend,Actual_Spend,Cumulative_Planned_Spend,Cumulative_Actual_Spend,Financial_Variance
2026-09-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,6597357,25445562,39584142,42258771,2674629
2024-04-04,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,0,675769,0,675769,675769
2024-05-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,2640504,4317412,3316273,-1001139
2024-06-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,1564280,8634824,4880553,-3754271
2024-07-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4304898,4968152,12939722,9848705,-3091017
2024-08-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,1101253,17257134,10949958,-6307176
2024-09-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,5068267,21574546,16018225,-5556321
2024-10-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,1213881,25891958,17232106,-8659852
2024-11-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,488055,30209370,17720161,-12489209
2024-12-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,5243466,34526782,22963627,-11563155
2025-01-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4304898,1188852,38831680,24152479,-14679201
2025-02-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,4405012,43149092,28557491,-14591601
2025-03-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,0,47466504,28557491,-18909013
2025-04-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,3228673,51783916,31786164,-19997752
2025-05-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317413,5844149,56101329,37630313,-18471016
2025-06-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,0,60418741,37630313,-22788428
2025-07-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4304897,5456208,64723638,43086521,-21637117
2025-08-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,262799,69041050,43349320,-25691730
2025-09-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317413,4405012,73358463,47754332,-25604131
2025-10-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,3003417,77675875,50757749,-26918126
2025-11-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,1952221,81993287,52709970,-29283317
2025-12-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,1839593,86310699,54549563,-31761136
2026-01-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4304898,2352677,90615597,56902240,-33713357
2026-02-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,1964735,94933009,58866975,-36066034
2026-03-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,3992042,99250421,62859017,-36391404
2026-04-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,4342441,103567833,67201458,-36366375
2026-05-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,4054613,107885245,71256071,-36629174
2026-06-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,2465304,112202657,73721375,-38481282
2026-07-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4304898,2302620,116507555,76023995,-40483560
2026-08-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,2865761,120824967,78889756,-41935211
2026-09-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,4317412,61077636,125142379,139967392,14825013
2024-08-30,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,0,0,0,0,0
2024-09-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,1189056,929337,1189056,259719
2024-10-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,931103,779159,1860440,1968215,107775
2024-11-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,860432,2789777,2828647,38870
2024-12-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,643115,3719114,3471762,-247352
2025-01-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,931103,1144886,4650217,4616648,-33569
2025-02-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,938171,5579554,5554819,-24735
2025-03-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,1185523,6508891,6740342,231451
2025-04-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,931103,727921,7439994,7468263,28269
2025-05-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,825096,8369331,8293359,-75972
2025-06-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,1309198,9298668,9602557,303889
2025-07-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,378096,10228005,9980653,-247352
2025-08-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,931103,1128985,11159108,11109638,-49470
2025-09-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,687285,12088445,11796923,-291522
2025-10-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,1374570,13017782,13171493,153711
2025-11-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,931103,1042412,13948885,14213905,265020
2025-12-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,524740,14878222,14738645,-139577
2026-01-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,1296831,15807559,16035476,227917
2026-02-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,931103,570676,16738662,16606152,-132510
2026-03-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,929337,1338694,17667999,17944846,276847
2026-01-19,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,0,86558,0,86558,86558
2026-02-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,141728,431841,228286,-203555
2026-03-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,0,863682,228286,-635396
2026-04-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,301528,1295523,529814,-765709
2026-05-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,42803,1727364,572617,-1154747
2026-06-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,0,2159205,572617,-1586588
2026-07-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,282504,2591046,855121,-1735925
2026-08-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,0,3022887,855121,-2167766
2026-09-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,431841,1553192,3454728,2408313,-1046415
2025-10-13,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,0,0,0,0,0
2025-11-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818210,1073983,818210,1073983,255773
2025-12-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,819516,900423,1637726,1974406,336680
2026-01-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818210,769927,2455936,2744333,288397
2026-02-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818211,1045273,3274147,3789606,515459
2026-03-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818210,870409,4092357,4660015,567658
2026-04-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,819515,1191429,4911872,5851444,939572
2026-05-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818211,899118,5730083,6750562,1020479
2026-06-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818210,1118352,6548293,7868914,1320621
2026-07-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818211,835175,7366504,8704089,1337585
2026-08-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,819515,980025,8186019,9684114,1498095
2026-09-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,818211,0,9004230,9401608,397378
2026-02-10,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,0,0,0,0,0
2026-03-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1058316,1335375,1058316,1335375,277059
2026-04-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1058316,928523,2116632,2263898,147266
2026-05-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1058316,808713,3174948,3072611,-102337
2026-06-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1055820,906058,4230768,3978669,-252099
2026-07-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1058316,1243023,5289084,5221692,-67392
2026-08-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1058316,339459,6347400,5561151,-786249
2026-09-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,1058317,2827217,7405717,8388368,982651
2026-05-11,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,0,0,0,0,0
2026-06-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,6911344,7929079,6911344,7929079,1017735
2026-07-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,6911345,4413268,13822689,12342347,-1480342
2026-08-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,6902092,8771023,20724781,21113370,388589
2026-09-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,6911344,17988057,27636125,39101427,11465302
2025-12-30,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,0,1476486,0,1476486,1476486
2026-01-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5398400,0,5398400,1476486,-3921914
2026-02-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5386865,0,10785265,1476486,-9308779
2026-03-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5398400,3010646,16183665,4487132,-11696533
2026-04-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5386866,80745,21570531,4567877,-17002654
2026-05-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5398400,0,26968931,4567877,-22401054
2026-06-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5386865,0,32355796,4567877,-27787919
2026-07-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5398400,4394851,37754196,8962728,-28791468
2026-08-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5386865,46141,43141061,9008869,-34132192
2026-09-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,5398400,18184779,48539461,27193648,-21345813
2024-04-11,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,0,87021,0,87021,87021
2024-05-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,421666,492051,508687,16636
2024-06-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,479894,984102,988581,4479
2024-07-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492691,472216,1476793,1460797,-15996
2024-08-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,465817,1968844,1926614,-42230
2024-09-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,519565,2460895,2446179,-14716
2024-10-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492052,570113,2952947,3016292,63345
2024-11-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492690,452380,3445637,3468672,23035
2024-12-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492052,559237,3937689,4027909,90220
2025-01-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,389034,4429740,4416943,-12797
2025-02-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,529802,4921791,4946745,24954
2025-03-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492691,497810,5414482,5444555,30073
2025-04-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,483093,5906533,5927648,21115
2025-05-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,492051,560009,6398584,6487657,89073
2027-02-16,JED-PROJ-130,King Abdulaziz Road Al Naeem Public Facilities Upgrade,0,0,0,0,0
2023-09-14,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,0,0,0,0,0
2023-10-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,650409,716553,650409,-66144
2023-11-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,774822,1431531,1425231,-6300
2023-12-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716552,807894,2148083,2233125,85042
2024-01-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,885061,2863061,3118186,255125
2024-02-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,518122,3579614,3636308,56694
2024-03-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,796870,4294592,4433178,138586
2024-04-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,581116,5011145,5014294,3149
2024-05-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,788996,5726123,5803290,77167
2024-06-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716552,395285,6442675,6198575,-244100
2024-07-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,820492,7157653,7019067,-138586
2024-08-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,776397,7874206,7795464,-78742
2024-09-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,779546,8590759,8575010,-15749
2024-10-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,474028,9305737,9049038,-256699
2024-11-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716552,768522,10022289,9817560,-204729
2024-12-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,793720,10737267,10611280,-125987
2025-01-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,1108688,11453820,11719968,266148
2025-02-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,354339,12168798,12074307,-94491
2025-03-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,800020,12885351,12874327,-11024
2025-04-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,554344,13600329,13428671,-171658
2025-05-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716552,951204,14316881,14379875,62994
2025-06-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,714978,529147,15031859,14909022,-122837
2025-07-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,716553,0,15748412,14842051,-906361
2023-11-24,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,0,5577,0,5577,5577
2023-12-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,375526,546558,381103,-165455
2024-01-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,547488,1093116,928591,-164525
2024-02-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,547488,618131,1640604,1546722,-93882
2024-03-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,485210,2187162,2031932,-155230
2024-04-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,570726,2733720,2602658,-131062
2024-05-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,623708,3280278,3226366,-53912
2024-06-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,547488,702718,3827766,3929084,101318
2024-07-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,469407,4374324,4398491,24167
2024-08-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,527039,4920882,4925530,4648
2024-09-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,473126,5467440,5398656,-68784
2024-10-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,547488,760347,6014928,6159003,144075
2024-11-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,368091,6561486,6527094,-34392
2024-12-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,442451,7108044,6969545,-138499
2025-01-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,724097,7654602,7693642,39040
2025-02-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,547488,379244,8202090,8072886,-129204
2025-03-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,623709,8748648,8696595,-52053
2025-04-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,546558,911142,9295206,9607737,312531
