Date,Project_ID,Project_Name,Planned_Progress,Actual_Progress,Progress_Variance
2026-05-01,JED-PROJ-120,Haramain Gateway Al Khalidiyah Neighborhood Services Improvement,38.47,1.15,-37.32
2026-06-01,JED-PROJ-120,Haramain Gateway Al Khalidiyah Neighborhood Services Improvement,43.28,1.15,-42.13
2026-07-01,JED-PROJ-120,Haramain Gateway Al Khalidiyah Neighborhood Services Improvement,48.08,1.15,-46.93
2026-08-01,JED-PROJ-120,Haramain Gateway Al Khalidiyah Neighborhood Services Improvement,52.89,1.15,-51.74
2026-09-01,JED-PROJ-120,Haramain Gateway Al Khalidiyah Neighborhood Services Improvement,57.7,25.95,-31.75
2026-03-25,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,0.0,1.17,1.17
2026-04-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,7.22,2.28,-4.94
2026-05-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,14.44,6.5,-7.94
2026-06-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,21.66,9.86,-11.8
2026-07-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,28.88,14.32,-14.56
2026-08-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,36.1,18.4,-17.7
2026-09-01,JED-PROJ-121,Northern Jeddah Al Hamdaniyah Sports Facility Rehabilitation,43.32,32.81,-10.51
2024-04-04,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,0.0,0.54,0.54
2024-05-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,3.45,2.65,-0.8
2024-06-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,6.9,3.9,-3.0
2024-07-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,10.34,7.87,-2.47
2024-08-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,13.79,8.75,-5.04
2024-09-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,17.24,12.8,-4.44
2024-10-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,20.69,13.77,-6.92
2024-11-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,24.14,14.16,-9.98
2024-12-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,27.59,18.35,-9.24
2025-01-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,31.03,19.3,-11.73
2025-02-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,34.48,22.82,-11.66
2025-03-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,37.93,22.82,-15.11
2025-04-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,41.38,25.4,-15.98
2025-05-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,44.83,30.07,-14.76
2025-06-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,48.28,30.07,-18.21
2025-07-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,51.72,34.43,-17.29
2025-08-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,55.17,34.64,-20.53
2025-09-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,58.62,38.16,-20.46
2025-10-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,62.07,40.56,-21.51
2025-11-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,65.52,42.12,-23.4
2025-12-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,68.97,43.59,-25.38
2026-01-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,72.41,45.47,-26.94
2026-02-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,75.86,47.04,-28.82
2026-03-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,79.31,50.23,-29.08
2026-04-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,82.76,53.7,-29.06
2026-05-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,86.21,56.94,-29.27
2026-06-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,89.66,58.91,-30.75
2026-07-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,93.1,60.75,-32.35
2026-08-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,96.55,63.04,-33.51
2026-09-01,JED-PROJ-122,Southern Jeddah Al Rawdah Public Facilities Upgrade,100.0,82.11,-17.89
2024-08-30,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,0.0,0.0,0.0
2024-09-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,5.26,6.73,1.47
2024-10-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,10.53,11.14,0.61
2024-11-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,15.79,16.01,0.22
2024-12-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,21.05,19.65,-1.4
2025-01-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,26.32,26.13,-0.19
2025-02-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,31.58,31.44,-0.14
2025-03-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,36.84,38.15,1.31
2025-04-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,42.11,42.27,0.16
2025-05-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,47.37,46.94,-0.43
2025-06-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,52.63,54.35,1.72
2025-07-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,57.89,56.49,-1.4
2025-08-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,63.16,62.88,-0.28
2025-09-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,68.42,66.77,-1.65
2025-10-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,73.68,74.55,0.87
2025-11-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,78.95,80.45,1.5
2025-12-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,84.21,83.42,-0.79
2026-01-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,89.47,90.76,1.29
2026-02-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,94.74,93.99,-0.75
2026-03-01,JED-PROJ-123,Eastern Jeddah Al Jamiah Emergency Services Facility Enhancement,100.0,100.0,0.0
2026-01-19,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,0.0,0.91,0.91
2026-02-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,4.54,2.4,-2.14
2026-03-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,9.08,2.4,-6.68
2026-04-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,13.62,5.57,-8.05
2026-05-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,18.16,6.02,-12.14
2026-06-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,22.7,6.02,-16.68
2026-07-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,27.24,8.99,-18.25
2026-08-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,31.78,8.99,-22.79
2026-09-01,JED-PROJ-124,Western Jeddah Al Rabwah Public Facilities Upgrade,36.32,23.36,-12.96
2025-10-13,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,0.0,0.0,0.0
2025-11-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,6.27,8.23,1.96
2025-12-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,12.55,15.13,2.58
2026-01-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,18.82,21.03,2.21
2026-02-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,25.09,29.04,3.95
2026-03-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,31.36,35.71,4.35
2026-04-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,37.64,44.84,7.2
2026-05-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,43.91,51.73,7.82
2026-06-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,50.18,60.3,10.12
2026-07-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,56.45,66.7,10.25
2026-08-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,62.73,74.21,11.48
2026-09-01,JED-PROJ-125,Central Jeddah Al Salamah Emergency Services Facility Enhancement,69.0,75.71,6.71
2026-02-10,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,0.0,0.0,0.0
2026-03-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,4.24,5.35,1.11
2026-04-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,8.48,9.07,0.59
2026-05-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,12.72,12.31,-0.41
2026-06-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,16.95,15.94,-1.01
2026-07-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,21.19,20.92,-0.27
2026-08-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,25.43,22.28,-3.15
2026-09-01,JED-PROJ-126,Corniche Al Rowais Public Facilities Upgrade,29.67,28.49,-1.18
2026-05-11,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,0.0,0.0,0.0
2026-06-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,7.47,8.57,1.1
2026-07-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,14.94,13.34,-1.6
2026-08-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,22.4,22.82,0.42
2026-09-01,JED-PROJ-127,Airport District Al Basateen Neighborhood Services Improvement,29.87,29.95,0.08
2025-12-30,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,0.0,1.28,1.28
2026-01-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,4.68,1.28,-3.4
2026-02-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,9.35,1.28,-8.07
2026-03-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,14.03,3.89,-10.14
2026-04-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,18.7,3.96,-14.74
2026-05-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,23.38,3.96,-19.42
2026-06-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,28.05,3.96,-24.09
2026-07-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,32.73,7.77,-24.96
2026-08-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,37.4,7.81,-29.59
2026-09-01,JED-PROJ-128,Obhur Al Zahra Sports Facility Rehabilitation,42.08,25.09,-16.99
2024-04-11,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,0.0,1.36,1.36
2024-05-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,7.69,7.95,0.26
2024-06-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,15.38,15.45,0.07
2024-07-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,23.08,22.83,-0.25
2024-08-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,30.77,30.11,-0.66
2024-09-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,38.46,38.23,-0.23
2024-10-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,46.15,47.14,0.99
2024-11-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,53.85,54.21,0.36
2024-12-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,61.54,62.95,1.41
2025-01-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,69.23,69.03,-0.2
2025-02-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,76.92,77.31,0.39
2025-03-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,84.62,85.09,0.47
2025-04-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,92.31,92.64,0.33
2025-05-01,JED-PROJ-129,Al Balad Al Bawadi Neighborhood Services Improvement,100.0,100.0,0.0
2027-02-16,JED-PROJ-130,King Abdulaziz Road Al Naeem Public Facilities Upgrade,0.0,0.0,0.0
2023-09-14,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,0.0,0.0,0.0
2023-10-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,4.55,4.13,-0.42
2023-11-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,9.09,9.05,-0.04
2023-12-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,13.64,14.18,0.54
2024-01-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,18.18,19.8,1.62
2024-02-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,22.73,23.09,0.36
2024-03-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,27.27,28.15,0.88
2024-04-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,31.82,31.84,0.02
2024-05-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,36.36,36.85,0.49
2024-06-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,40.91,39.36,-1.55
2024-07-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,45.45,44.57,-0.88
2024-08-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,50.0,49.5,-0.5
2024-09-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,54.55,54.45,-0.1
2024-10-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,59.09,57.46,-1.63
2024-11-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,63.64,62.34,-1.3
2024-12-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,68.18,67.38,-0.8
2025-01-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,72.73,74.42,1.69
2025-02-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,77.27,76.67,-0.6
2025-03-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,81.82,81.75,-0.07
2025-04-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,86.36,85.27,-1.09
2025-05-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,90.91,91.31,0.4
2025-06-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,95.45,94.67,-0.78
2025-07-01,JED-PROJ-131,Prince Majed Corridor Al Waha Open Space Rehabilitation,100.0,100.0,0.0
2023-11-24,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,0.0,0.06,0.06
2023-12-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,5.88,4.1,-1.78
2024-01-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,11.76,9.99,-1.77
2024-02-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,17.65,16.64,-1.01
2024-03-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,23.53,21.86,-1.67
2024-04-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,29.41,28.0,-1.41
2024-05-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,35.29,34.71,-0.58
2024-06-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,41.18,42.27,1.09
2024-07-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,47.06,47.32,0.26
2024-08-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,52.94,52.99,0.05
2024-09-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,58.82,58.08,-0.74
2024-10-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,64.71,66.26,1.55
2024-11-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,70.59,70.22,-0.37
2024-12-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,76.47,74.98,-1.49
2025-01-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,82.35,82.77,0.42
2025-02-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,88.24,86.85,-1.39
2025-03-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,94.12,93.56,-0.56
2025-04-01,JED-PROJ-132,Haramain Gateway Al Baghdadiyah Open Space Rehabilitation,100.0,100.0,0.0
2027-10-17,JED-PROJ-133,Northern Jeddah Al Sanabel Open Space Rehabilitation,0.0,0.0,0.0
2025-06-18,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,0.0,0.73,0.73
2025-07-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,6.6,6.49,-0.11
2025-08-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,13.2,8.1,-5.1
2025-09-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,19.8,13.33,-6.47
2025-10-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,26.4,18.47,-7.93
2025-11-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,33.0,23.29,-9.71
2025-12-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,39.6,27.96,-11.64
2026-01-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,46.2,34.46,-11.74
2026-02-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,52.8,38.48,-14.32
2026-03-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,59.4,42.81,-16.59
2026-04-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,66.0,46.45,-19.55
2026-05-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,72.6,53.01,-19.59
2026-06-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,79.2,58.2,-21.0
2026-07-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,85.8,62.43,-23.37
2026-08-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,92.4,64.19,-28.21
2026-09-01,JED-PROJ-134,Southern Jeddah Al Ruwais Open Space Rehabilitation,99.0,84.85,-14.15
2026-05-06,JED-PROJ-135,Eastern Jeddah Al Aziziyah Boulevard Landscaping Project,0.0,0.0,0.0
2026-06-01,JED-PROJ-135,Eastern Jeddah Al Aziziyah Boulevard Landscaping Project,12.5,10.75,-1.75
2026-07-01,JED-PROJ-135,Eastern Jeddah Al Aziziyah Boulevard Landscaping Project,25.0,21.66,-3.34
2026-08-01,JED-PROJ-135,Eastern Jeddah Al Aziziyah Boulevard Landscaping Project,37.5,35.25,-2.25
2026-09-01,JED-PROJ-135,Eastern Jeddah Al Aziziyah Boulevard Landscaping Project,50.0,48.25,-1.75
2026-04-10,JED-PROJ-136,Western Jeddah Al Faisaliyah Open Space Rehabilitation,0.0,0.0,0.0
2026-05-01,JED-PROJ-136,Western Jeddah Al Faisaliyah Open Space Rehabilitation,6.42,8.83,2.41
2026-06-01,JED-PROJ-136,Western Jeddah Al Faisaliyah Open Space Rehabilitation,12.84,18.33,5.49
2026-07-01,JED-PROJ-136,Western Jeddah Al Faisaliyah Open Space Rehabilitation,19.25,27.27,8.02
2026-08-01,JED-PROJ-136,Western Jeddah Al Faisaliyah Open Space Rehabilitation,25.67,35.62,9.95
2026-09-01,JED-PROJ-136,Western Jeddah Al Faisaliyah Open Space Rehabilitation,32.09,39.16,7.07
2026-05-03,JED-PROJ-137,Central Jeddah Al Manar Landscape Enhancement,0.0,0.9,0.9
2026-06-01,JED-PROJ-137,Central Jeddah Al Manar Landscape Enhancement,12.45,13.67,1.22
2026-07-01,JED-PROJ-137,Central Jeddah Al Manar Landscape Enhancement,24.9,28.92,4.02
2026-08-01,JED-PROJ-137,Central Jeddah Al Manar Landscape Enhancement,37.35,45.12,7.77
2026-09-01,JED-PROJ-137,Central Jeddah Al Manar Landscape Enhancement,49.8,55.33,5.53
2026-01-09,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,0.0,0.61,0.61
2026-02-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,9.2,6.17,-3.03
2026-03-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,18.4,10.55,-7.85
2026-04-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,27.6,16.91,-10.69
2026-05-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,36.8,20.34,-16.46
2026-06-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,46.0,28.11,-17.89
2026-07-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,55.2,34.64,-20.56
2026-08-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,64.4,39.08,-25.32
2026-09-01,JED-PROJ-138,Corniche Al Marwah Landscape Enhancement,73.6,58.9,-14.7
2026-03-19,JED-PROJ-139,Airport District Al Balad Boulevard Landscaping Project,0.0,0.81,0.81
2026-04-01,JED-PROJ-139,Airport District Al Balad Boulevard Landscaping Project,7.02,6.25,-0.77
2026-05-01,JED-PROJ-139,Airport District Al Balad Boulevard Landscaping Project,14.04,16.67,2.63
2026-06-01,JED-PROJ-139,Airport District Al Balad Boulevard Landscaping Project,21.06,21.27,0.21
2026-07-01,JED-PROJ-139,Airport District Al Balad Boulevard Landscaping Project,28.07,30.57,2.5
